Outward,lat,lon
L32,53.47862734138973,341071.7175226586
L33,53.488587878048776,341968.2268292683
L34,53.43488311827957,345955.83256528416
L35,53.41607719822812,347876.06976744183
L36,53.41432611715481,344160.9807531381
L37,53.556733457286434,329649.84120603016
L38,53.52848798507463,330313.96268656716
L39,53.56306105215005,340915.989021043
L4,53.43781799784715,336189.6813778256
L40,53.59829061381074,344011.52429667517
L41,53.39436604631927,331549.723738627
L42,53.37452102362205,332059.8700787402
L43,53.38500055185538,329633.67935299716
L44,53.41495042998898,331210.4796030871
L45,53.42893287878788,330256.7175324675
L46,53.40434990430622,326258.4035087719
L47,53.39647711538461,322385.0264423077
L48,53.37026289930556,322259.19444444444
L49,53.38112016806723,326658.6974789916
L5,53.42482606860158,335129.8179419525
L6,53.41863007507508,336741.8633633634
L60,53.32682952741021,327047.4839319471
L61,53.34851245652174,326756.2804347826
L62,53.33504598214286,334676.5636160714
L63,53.344019502824864,332660.1152542373
L64,53.287884845505616,330186.86516853934
L65,53.27752372941177,339988.08470588236
L66,53.2763648994709,337693.23703703703
L67,53.40571666666667,335756.25
L68,53.453255999999996,335919.3
L69,53.42753881443299,335249.36848137534
L7,53.40554862537764,336921.95619335346
L70,53.40945917808219,335405.200913242
L71,53.422244,335317.6
L72,53.47864066666667,334813.2833333333
L73,53.38033,335145.0
L74,53.39307407407408,334376.22222222225
L75,53.44226026315789,334699.2631578947
L8,53.390164704049845,335975.8930425753
L80,53.4692275,335768.0
L9,53.46129064949608,336875.5834266517
LA1,54.046932508924016,347693.07139214687
LA10,54.31490922779923,367707.5250965251
LA11,54.536175422794116,339834.48148148146
LA12,54.36370904845815,329373.33510167996
LA13,54.11828017857143,321710.48214285716
LA14,54.11793356454721,319663.72639691713
LA15,54.155783250883395,323069.82332155475
LA16,54.18408814516129,321596.37096774194
LA17,54.239719523809526,323473.0
LA18,54.21513229651163,316927.5930232558
LA19,54.28928914634146,310798.0731707317
LA2,54.065920967458226,355960.1468777485
LA20,54.292665104166666,321545.1145833333
LA21,54.364651809523814,330468.78095238097
LA22,54.42078336755647,336197.3367556468
LA23,54.58421610510047,340810.7173913043
LA3,54.051871108764516,342615.9767687434
LA4,54.85912622222222,344160.80883864337
LA5,54.39321545081967,348537.1497252747
LA6,54.17470177295918,359823.9974489796
LA7,54.22595367588933,349692.90118577075
LA8,54.323392407407404,350643.33164983167
LA9,54.32610481139337,351705.324095458
LD1,58.05438070826307,306729.35892514396
LD2,52.440972515527946,304634.459375
LD3,52.049596139180174,305648.11843361985
LD4,52.11777,293432.53125
LD5,52.127191125,289538.0625
LD6,52.308898507462686,297192.01492537314
LD7,52.545007090163935,325952.987654321
LD8,52.2669155450237,328454.94312796206
LE1,52.633435649882905,458806.75409836066
LE10,52.537375250814335,442778.871009772
LE11,52.79226142124884,452562.6741258741
LE12,52.768777388606885,454606.43598420755
LE13,52.76668505096263,475400.72366930917
LE14,52.7837253649635,474476.8588807786
LE15,52.65935879888268,487568.1187150838
LE16,52.485430014880954,474823.04761904763
LE17,52.467162813425475,455726.6169792695
LE18,52.58329227911647,460311.765060241
LE19,52.658896757164406,453413.34138972807
LE2,52.611166127765884,459823.18558172736
LE21,53.02741439330544,459003.52742616035
LE3,52.626653637400224,455505.9654123907
LE4,52.66275800318852,459423.9681147868
LE41,52.87143880597015,457337.825
LE5,52.63597165464166,461190.0870610871
LE55,52.731381428571424,440123.46428571426
LE6,52.71329932061978,443101.2842669845
LE65,52.88920580357143,435880.40895522386
LE67,52.715789152276294,443147.70538984827
LE7,52.68506865244537,462924.0962539022
LE8,52.564015162689806,460673.23080260307
LE87,52.631388658536586,458843.89024390245
LE9,52.57237434169969,449468.1202113606
LE94,52.4837,474422.0
LE95,52.60619,454913.0
LE99,100.0,
LL11,54.23624004268943,331290.71702244115
LL12,53.08617247,333778.844
LL13,53.03631142626913,335500.1071716358
LL14,52.99257875760208,329458.4474370113
LL15,55.518359674099486,312055.23327305604
LL16,53.246023792207794,304507.99479843955
LL17,53.25510593023256,304127.72868217056
LL18,53.42524535519126,301652.8520998174
LL19,53.394505209742896,306128.84688346885
LL20,53.45210027139875,322019.4493670886
LL21,53.09984210401891,305582.4075829384
LL22,53.271495347593586,293947.79812834226
LL23,52.90594482142858,292333.90625
LL24,53.2808161971831,280366.49528301886
LL25,53.0549528,274268.52
LL26,53.13920611336032,280523.04453441297
LL27,53.14822634615385,277896.73076923075
LL28,53.28887520833333,282832.36363636365
LL29,53.396306726862306,285917.7104072398
LL30,54.97440485801217,278984.37644584646
LL31,53.29125464615384,279391.71692307695
LL32,53.26163385321101,277361.1039755352
LL33,53.24986815789474,267745.7947368421
LL34,53.27156309178744,272566.67149758455
LL35,52.54737471698113,261712.54716981133
LL36,52.60296124567474,260177.4498269896
LL37,52.671004090909086,260097.0909090909
LL38,52.69897346153846,262405.6153846154
LL39,52.71293090909091,264929.63636363635
LL40,52.87024763990268,273440.88536585367
LL41,53.19601915865384,269905.3043478261
LL42,52.72616869565218,261391.97282608695
LL43,52.774602068965514,258939.4827586207
LL44,52.78741672413793,258796.0344827586
LL45,52.82011423728813,258781.11864406778
LL46,52.85627808080808,258178.69696969696
LL47,52.9020612244898,261363.73469387754
LL48,52.935477076023396,260900.09356725146
LL49,53.11356607843137,256362.1535433071
LL51,52.972781956521736,249919.73913043478
LL52,52.92475103448276,249689.7643678161
LL53,52.9367942303433,232740.59312638582
LL54,53.06048873483535,246900.9584055459
LL55,56.495470646464646,252140.90097932535
LL56,53.18769044444444,253094.05555555556
LL57,53.24957520373514,258738.71792693288
LL58,53.27913890909091,260036.17272727273
LL59,53.234361012658226,255983.9282700422
LL60,53.21602459677419,248651.62903225806
LL61,53.19690851851852,249154.43333333332
LL62,53.211177559055116,240754.6850393701
LL63,53.21943936363636,235136.18181818182
LL64,53.22913233333334,232235.33333333334
LL65,53.34586091258406,228490.61826923076
LL66,53.38091304347826,240077.1739130435
LL67,53.411156285714284,236811.4714285714
LL68,53.56458473309609,242193.38571428572
LL69,53.386260285714286,245822.34285714285
LL70,53.3638505,247852.55
LL71,53.32721224489796,242337.806122449
LL72,53.3440775,250590.8125
LL73,53.33515538461539,250644.3076923077
LL74,53.31502494736842,251261.8105263158
LL75,53.28353220588235,252028.5294117647
LL76,53.300901999999994,250876.6
LL77,58.23154672872341,245882.9880952381
LL78,53.31717130434782,249328.0
LN1,53.25673157039711,494402.61823104694
LN10,53.15754128514056,519387.5662650602
LN11,53.37219720930233,534656.6906272023
LN12,53.32972126195029,550786.5430210325
LN13,53.264606477832515,545675.2093596059
LN2,53.25960192429022,499476.7482649842
LN3,53.28048775947282,510783.46457990113
LN4,53.1533204647785,507687.5802469136
LN5,53.188450190249704,496810.22829964326
LN6,53.202351916475976,493771.20652173914
LN7,53.48944915584415,510139.85714285716
LN8,53.37547867857143,511272.5904761905
LN9,53.21577778443114,526181.1516966068
LS1,53.82438549122807,429533.0234055003
LS10,53.80091577367206,430958.5423728814
LS11,53.86610335655478,429313.3661167513
LS12,53.84331632584269,426763.0
LS13,53.85074921955403,424135.0643776824
LS14,53.86135042222222,435753.4544106746
LS15,53.80655448644207,436559.4092029581
LS16,53.88281368784531,426132.9806496199
LS17,53.88392130144605,431074.33110740123
LS18,53.840844727793694,423475.1977077364
LS19,53.91423458864427,420754.59048723895
LS2,53.80147124842371,429924.7263556116
LS20,53.873371540084385,418918.84810126584
LS21,53.962140395033856,420934.25875706214
LS22,54.01184471763683,439980.9686684073
LS23,53.90669985130112,442638.46468401485
LS24,53.95710472014925,449092.52897196263
LS25,53.81770797160244,444544.84709066304
LS26,53.844935075901326,436849.10266159696
LS27,53.842261981195435,426166.2086137281
LS28,53.892404688524586,421893.1202365309
LS29,53.94633994749125,412995.8534734384
LS3,53.80142294372294,428871.7056277056
LS4,53.80850274193548,427575.82258064515
LS5,53.81813354609929,426274.0425531915
LS6,53.92032721323529,428660.3485630066
LS7,53.897565721694036,430343.7818181818
LS78,100.0,
LS8,53.85336472739821,432188.89848066296
LS88,53.751837903225805,430744.46774193546
LS9,53.83303403731343,432286.2927557879
LS98,53.773541,430932.5
LS99,53.76642508474576,432777.13559322036
LU1,51.90202643769968,508537.61108151305
LU2,51.89076258695653,510352.92391304346
LU3,52.964051623672226,507233.87587276957
LU4,51.89846762042389,505701.6782273603
LU5,51.90816591194968,502180.2991913747
LU6,51.88111661081493,501102.55674028944
LU7,52.22952336768495,492167.38051130046
LU95,51.913747916666665,492074.75
M1,53.928918642095056,384385.0097943193
M10,53.502803012820515,387236.1639194139
M11,53.76943619302949,387937.773381295
M12,54.2353781477398,386422.5033632287
M13,53.4622186351706,385679.2913385827
M14,53.68135125944584,385151.7892405063
M15,54.285399751552795,383325.1759747102
M16,53.94310826684107,382492.15465961664
M17,54.103106675749316,379133.01657458564
M18,53.46167019490255,388619.4107946027
M19,53.74609216650899,387109.73142857145
M2,53.48027164244186,383860.85319767444
M20,53.42510630947456,384702.12329333887
M21,53.76203727588201,381935.2440302854
M22,53.69986031067087,382721.0312783318
M23,53.397196507692314,381045.38384615385
M24,53.74936497612732,386931.00479488546
M25,53.59593110661268,381541.27702702704
M26,53.77310907438955,377992.10154021677
M27,53.59557803587444,377673.5215633423
M28,53.809012501966954,373710.09144893114
M29,53.68194533213645,368918.02522522525
M3,53.48358405564924,383360.96121416526
M30,53.72164779537953,375727.8706038487
M31,53.442673875765536,374758.36307961505
M32,53.824373718592966,379622.7102330294
M33,53.86508775455927,378515.33141542005
M34,53.70375082352941,392393.68440860213
M35,53.999214393531,389967.3042688465
M38,53.53003285988484,372233.6199616123
M4,53.938138282582216,384785.2816728167
M40,53.890127183333334,387229.70084033615
M41,53.818205756272405,376013.72182080924
M43,54.210739269882666,390204.09801324503
M44,53.52082757314974,371721.3948275862
M45,54.82604686699508,380901.9452887538
M46,53.725532783357245,367463.5331412104
M5,54.29957139033942,381152.53355481726
M50,53.476585925925924,380837.47008547006
M52,53.45040098765432,385790.27160493826
M6,53.60711875,380481.98838174273
M60,53.66784906824147,384627.511198946
M61,53.73924266304348,384888.7786885246
M7,53.50427432029795,382736.40099317196
M8,53.865033993435446,384120.5176405733
M9,53.5452511184545,385883.3128179044
M90,53.363873373983736,381761.72764227644
M99,53.485779722222226,384898.3333333333
ME1,51.37527534306569,574048.702189781
ME10,51.34264038985148,590628.4257425743
ME11,51.41367952380952,591211.8775510204
ME12,51.66269875816993,594661.1806239737
ME13,51.62886971976401,601840.4736451374
ME14,51.27490217772902,577247.428414701
ME15,51.25489311619719,576854.9958920188
ME16,51.27344430641822,574379.5869565217
ME17,51.23660846153846,581746.2479462285
ME18,51.24412716049383,569227.674074074
ME19,51.29274081027668,568210.6037549407
ME2,51.39123776691116,572966.5794621027
ME20,51.305346054054056,571549.0243243243
ME3,51.431309535545026,577100.8947867298
ME4,52.275982608,576024.7872860635
ME5,51.352278693972174,576389.1406491499
ME6,51.32457252302026,570069.955801105
ME7,51.71639684174153,577884.4794711204
ME8,51.77016132258065,580769.1776187378
ME9,51.33605336439888,589822.348555452
ME99,54.330440625,575694.4
MK1,54.78915836438923,487508.76923076925
MK10,52.03779276302851,489602.83480825956
MK11,55.13879729136164,479972.72300469485
MK12,52.05708883333333,481136.16041666665
MK13,52.05224956636005,483099.6517739816
MK14,52.05972632704402,484513.372327044
MK15,52.05577816216216,487423.8702702703
MK16,52.993234666666666,487741.0373725934
MK17,52.000985217803034,489467.0435606061
MK18,52.382067316198444,470793.56841470767
MK19,52.071922426778244,478814.0209205021
MK2,52.072602252100836,487603.4663299663
MK3,51.99513036281179,485922.5124716553
MK4,52.00437291933419,483985.95646606915
MK40,52.137428304431594,504466.8580603725
MK41,52.21687632127955,506095.6852367688
MK42,52.31969626874625,504638.28554216865
MK43,52.18507525521208,499421.2037437005
MK44,52.4034193581081,507431.29864253395
MK45,52.03055185079726,504851.31435079727
MK46,52.153577493796526,489335.51861042186
MK5,52.01952255284553,484003.4699186992
MK6,52.02922985227273,486590.0806818182
MK7,52.02067418070444,489815.98315467074
MK77,52.04111057971014,481301.50724637683
MK8,52.03572837570621,481758.07062146894
MK9,52.039444860907764,485760.52855051245
MK98,52.05547,485100.0
ML1,55.845468692598594,276151.5078420768
ML10,55.79678055555555,270507.5518987342
ML11,55.66627086507936,287597.65079365077
ML12,55.68341855392157,300015.33415233414
ML2,55.81750082331175,279942.97685185185
ML3,55.77082957058824,271313.0623529412
ML4,55.88052057342657,273442.6526610644
ML5,55.96176483821264,272999.1142857143
ML6,56.016653486176665,277237.851150203
ML7,56.02091077922078,287640.08478260867
ML8,55.727997707641194,284657.31395348837
ML9,55.72565961346634,276466.83291770576
N1,51.537582539274496,531992.64781491
N10,52.25571444335937,528639.0811881188
N11,52.41722623046875,529055.3475670308
N12,52.32035936349693,526210.9548638132
N13,52.44286280860702,531371.0023041475
N14,52.163466509274876,529518.3145780051
N15,52.27604370311253,532673.4655870445
N16,51.96228454825462,533400.3561076605
N17,52.0965584756447,533706.8662420382
N18,52.264528295964126,534105.0477272727
N19,52.31767228645384,529844.4785276074
N1C,51.536634444444445,530081.9
N1P,65.53882956444446,531629.53375
N2,52.48769492276004,526965.5844700944
N20,52.43394441241685,526432.8680947012
N21,52.190728308977036,531614.8870116157
N22,51.59992817440401,530710.0595984943
N3,52.28267170812604,525171.5962994113
N4,52.33533384080859,531413.4531450578
N5,52.203677000000006,531922.1458590853
N6,52.18664618937645,528943.0666666667
N7,51.88021105263157,530568.8490449784
N8,52.363359728739,530348.5968703427
N81,51.57984,531950.2857142857
N9,52.396182844175485,534453.4773251346
NE1,54.97251985671191,424870.42684766214
NE10,54.94843176278563,428477.7192600653
NE11,54.940094173669465,423682.77170868346
NE12,55.33196718266253,427578.71882793016
NE13,55.04148082142857,422603.59107142856
NE15,54.983642642310954,418023.36703483434
NE16,55.2258856189451,419730.77464788733
NE17,54.91604950248756,411703.1890547264
NE18,55.03858962025316,409020.43037974683
NE19,55.179073333333335,394056.6
NE2,54.986204230769225,425279.48668639053
NE20,55.12640262376238,414282.0743801653
NE21,55.02002449728261,418049.13333333336
NE22,55.13736861958267,426607.99839486356
NE23,55.32785353864734,426567.2817243473
NE24,55.12273539333806,430637.4932671864
NE25,55.049592726190475,432755.8821428571
NE26,56.82834903263403,434518.2572815534
NE27,55.23553107061504,431324.0915331808
NE28,55.57315438559322,430873.4105865522
NE29,55.044513717391304,434009.94488759973
NE3,55.43518861512792,423536.1184727681
NE30,55.0197927230591,435719.76245654695
NE31,55.04140848531685,431319.7027863777
NE32,55.222197544843056,433106.6877113867
NE33,54.99211032493907,436486.80016246956
NE34,54.972803140016566,437016.7489643745
NE35,55.23798113924051,434502.974522293
NE36,55.12416580392157,435748.12598425196
NE37,55.49846578125,430337.3733509235
NE38,54.89505598398169,430509.5652173913
NE39,55.04634322666667,415614.3475935829
NE4,54.972787058270676,422900.8317669173
NE40,54.96603955518946,414814.0313014827
NE41,55.367151739130435,411516.2192982456
NE42,55.163404665178575,409461.932735426
NE43,54.94965007490637,406405.22097378277
NE44,54.9440606122449,401350.85714285716
NE45,54.976734008620696,398915.6767241379
NE46,54.97791069965871,393427.8924914676
NE47,54.930240240601506,384245.5082706767
NE48,55.131861616161615,383069.9414141414
NE49,54.96648111764706,370593.49705882353
NE5,55.286881071942446,419999.5706010138
NE6,55.345132822124455,427777.6964512041
NE61,55.17742752040816,420100.9969387755
NE62,55.16109601307189,426023.3366013072
NE63,55.17739154219204,428026.5858389913
NE64,55.18404310185185,430876.31481481483
NE65,55.31070961102107,416608.65640194487
NE66,55.42658840227089,417407.1054339011
NE67,55.53485473684211,419521.3082706767
NE68,55.57222144067797,421502.5593220339
NE69,55.60504428571429,417820.28571428574
NE7,54.99729721925134,426988.29679144383
NE70,55.59208717391304,411683.00724637683
NE71,55.55296862559242,397544.19431279623
NE8,54.956386889733835,425401.33536121674
NE82,54.93941,424763.6666666667
NE83,54.9343575,424726.25
NE85,54.92866333333333,425756.94444444444
NE88,54.947337272727275,424955.0909090909
NE89,54.90068,429845.0
NE9,55.710171094049905,426510.78125
NE92,55.880496666666666,424763.9574468085
NE98,54.970796666666665,425665.4
NE99,55.020830058754406,424755.4282352941
NG1,52.983654645280694,457373.6172839506
NG10,52.89985506444276,448389.4033358605
NG11,52.899764959713515,455656.97403760074
NG12,52.910411484245444,463284.188225539
NG13,52.948708188405796,472262.47101449274
NG14,53.01313984658298,464310.75453277543
NG15,53.04490066022544,453544.7471819646
NG16,53.02646258009153,447151.402173913
NG17,53.14017860358056,449551.6668372569
NG18,53.14096574985181,454553.9158269117
NG19,53.160007154121864,453752.88315412187
NG2,52.937485,458082.79068673565
NG20,53.208239795918374,454477.1728691477
NG21,53.14334662957074,459883.9427662957
NG22,53.177507473065624,468920.0225269344
NG23,53.1136004084014,480397.37339556596
NG24,53.070414526191875,480395.45673925837
NG25,53.07426615151515,470382.103030303
NG3,52.96772286458333,458516.12351190473
NG31,52.91328877498388,491431.5660863959
NG32,52.94687709722223,490728.87916666665
NG33,52.82061641074856,495594.24184261035
NG34,53.01779467895741,507811.2461832061
NG4,53.04871516075845,461416.4401321222
NG5,52.99696581230284,457579.042192429
NG6,52.997302822265624,454363.330078125
NG7,52.95844739702517,455297.1830663616
NG70,53.15411285714286,454440.90476190473
NG8,52.99035122866895,452831.86454183265
NG80,55.45700642857143,454402.62264150946
NG9,52.92640601679105,451686.88899253734
NG90,54.495707,454363.3448275862
NN1,52.24155463576158,475799.91029500304
NN10,52.412489006677795,495644.64937238494
NN11,52.267172034383954,456477.7247969422
NN12,52.1275225539258,468882.4141501294
NN13,52.56043344334434,458599.73303670745
NN14,52.41168015936255,488047.05976095615
NN15,52.38404159924741,488253.35277516465
NN16,52.40315306015038,488624.82255639095
NN17,52.5000336328725,489608.97081413213
NN18,52.47918549095607,487711.9767441861
NN2,52.50291450680272,476454.09487179486
NN29,52.26232985074627,491188.5313432836
NN3,52.71404020045385,478991.60404734634
NN4,53.007363933030646,475363.09001731104
NN5,52.571405281569966,473024.9132302406
NN6,52.32004288990826,472069.7614678899
NN7,52.25836085431655,473835.0576057606
NN8,52.29840744285714,489269.4076190476
NN9,52.31279278394535,494530.68744662683
NN99,52.23643,475090.5
NP1,51.61691748332323,322796.824742268
NP10,51.58007139597315,327810.43087248324
NP11,51.7369617641419,321783.2103746398
NP12,52.03789755491882,317267.43888354185
NP13,52.12656205834684,321301.2663398693
NP15,51.92305362318841,338666.07692307694
NP16,51.89613397750511,352598.07297019527
NP18,51.604745360824744,334806.8676975945
NP19,52.126311874564465,333478.5813953488
NP2,51.71214995755003,315441.20679199515
NP20,51.590038389738,330522.57641921396
NP22,51.91719791225416,313320.966616085
NP23,51.83231388724036,317447.8792079208
NP24,51.721428187499995,314537.5375
NP25,52.57956646112601,350256.28882833786
NP26,51.77052551425031,346366.82587064675
NP3,51.765195775016345,318948.2341399608
NP4,51.69345619134231,328240.1047653692
NP44,51.65146905562742,329011.7956015524
NP5,51.77033260654113,345367.100099108
NP6,51.620816237993594,345972.54215581645
NP7,52.269880840336135,330332.101002313
NP8,51.857604529914525,321507.78205128206
NP9,51.58916039416058,331577.5718978102
NPT,51.5893858254034,331522.7554820025
NR1,52.62894621665319,624019.3063864188
NR10,52.734923795110596,619167.4155995343
NR11,52.84042976662777,620671.3652275379
NR12,52.75760297101449,633965.0634057971
NR13,52.634762703557314,634511.9146245059
NR14,52.56607384905661,628825.1424528302
NR15,52.50534128895184,621769.1331444759
NR16,52.47819542461005,607533.3847487002
NR17,52.51605348281017,603436.980568012
NR18,53.14654002427184,610833.3943488944
NR19,52.67600492610837,598258.2167487685
NR2,52.630814380863036,622417.4971857411
NR20,52.72112313704497,601294.1691648823
NR21,53.042387708779444,592080.2731182795
NR22,52.892780945945944,592673.1486486486
NR23,52.94920020080322,592104.2168674698
NR24,52.85780680851064,605134.2808510638
NR25,52.99958756756757,607381.7800338409
NR26,53.47690710601719,615899.1826086957
NR27,52.925114764826176,621896.7832310839
NR28,52.890371515151514,628952.9378612717
NR29,52.68964404438964,646217.6670776819
NR3,52.64330845811052,623019.7228163993
NR30,52.61761433460075,652386.030418251
NR31,52.57669818312906,651446.0605623649
NR32,52.4878220567867,653537.1378116343
NR33,52.455746173994385,652723.7015902713
NR34,52.588060249739854,643604.6764091857
NR35,52.90488819029851,633317.5762711865
NR4,52.613802694610776,620741.2185628742
NR5,52.827927900262466,619156.2529644269
NR6,52.66119962073325,622157.7243994944
NR7,52.64521159278737,625589.1555221638
NR8,52.676444291044774,616958.1847014925
NR9,52.63157765605096,610770.9159235669
NR99,76.3133135,624061.2
NW1,51.5323209951387,528918.7146125251
NW10,51.53922000307314,521540.0556238476
NW11,51.57872754640371,524932.9576566125
NW1W,56.39950745127436,529432.7133333334
NW2,51.55950364233295,523605.0637311703
NW26,52.41751288321167,523933.32342007436
NW3,51.55257714798851,526752.0757902298
NW4,51.587389764397905,523154.0137434555
NW5,51.5515493315685,528725.9966909331
NW6,51.54016191053829,525234.8779378317
NW7,51.65013461873638,522228.65043604653
NW8,51.53177038251366,526702.2149362477
NW9,51.67057894577006,521094.7505432421
OL1,53.5783328173795,393073.359375
OL10,53.59032070284698,385352.1903914591
OL11,53.606250450450446,388581.95426195423
OL12,53.634503838051344,389161.28176431864
OL13,53.70085098809523,386614.6130952381
OL14,54.084531999999996,393436.64717741933
OL15,53.64358547468354,393314.27373417723
OL16,53.613289820261436,390928.6579520697
OL2,53.571331866769945,392847.7947327653
OL3,53.552537102040816,399339.19591836736
OL4,53.54235502766799,395075.25059288536
OL5,53.516725406032485,397396.72157772625
OL6,53.49264681683899,394231.2067946824
OL7,53.48938464098074,393052.6514886165
OL8,53.52700896640827,392336.6373815676
OL9,53.53896219209914,390699.03640588693
OL95,53.55635,393115.0
OX1,51.77476645905421,451024.9203693018
OX10,51.63813545210984,460389.70576407504
OX11,51.63169523931079,452043.6845466156
OX12,51.63320101773323,439917.5015432099
OX13,51.676015,445128.58250825084
OX14,51.668294626494024,450015.54980079684
OX15,52.032966542239684,441096.04223968566
OX16,52.063569187570195,445406.1239236241
OX17,52.07250424485126,448610.3386727689
OX18,51.803381598639454,428231.98382978723
OX2,51.763301651651645,449951.86486486485
OX20,51.8543157821229,444412.89944134076
OX25,51.9006085738255,454603.30704697984
OX26,51.97373606334842,458486.17069486406
OX27,51.9334228057554,458576.94724220625
OX28,51.78434516738197,435566.4944206009
OX29,51.79292054738562,438720.55555555556
OX3,51.794740974395445,454241.3587188612
OX33,51.75668954787234,459213.8909574468
OX39,51.70354720496894,474935.19875776395
OX4,51.72854706393055,454362.34964483033
OX44,51.69998234513274,459951.3274336283
OX49,51.649096807817585,469123.7622149837
OX5,51.89705145496535,448760.88058551616
OX6,51.909009522370006,457272.19951632404
OX7,51.924872170837865,434819.4039194339
OX8,51.78232727156277,434669.23526900087
OX9,51.7240155762565,466411.48071087996
PA1,55.844907347876,248553.8840413318
PA10,55.832855436241616,240397.88590604026
PA11,55.85717745318352,238363.42696629214
PA12,55.79672134328358,235919.3805970149
PA13,55.88945553030303,235918.22727272726
PA14,55.92828747645951,233482.2372881356
PA15,55.94283916929548,228541.27444794952
PA16,55.94269584233261,225356.65874730021
PA17,55.869247951807225,220214.90361445784
PA18,55.891386250000004,219990.09722222222
PA19,55.9524243373494,223943.34939759035
PA2,55.82972951118475,247618.23363711682
PA20,55.83433978461539,208653.9323076923
PA21,55.90306622641509,196907.96226415093
PA22,55.97024529411765,205259.35294117648
PA23,56.12603158203125,216967.76666666666
PA24,56.15481529411765,219721.29411764705
PA25,56.21430333333333,211369.66666666666
PA26,56.25967555555556,218270.22222222222
PA27,56.148474615384615,208926.92307692306
PA28,55.59025592982456,171984.62323943662
PA29,55.80588670454545,182337.92045454544
PA3,55.891786791934,247106.2376146789
PA30,56.013504680851064,185074.48936170212
PA31,56.05150303370787,184838.75655430713
PA32,56.19755529411765,206098.29411764705
PA33,56.3746825,212056.9090909091
PA34,56.486510175438596,184252.455078125
PA35,56.406801489361705,200944.89361702127
PA36,56.51999625,229506.25
PA37,56.46345146551724,190732.31896551725
PA38,56.59423361111111,195329.25
PA39,56.67328875,209765.525
PA4,55.87534897877984,250224.24535809018
PA40,56.7138775,218646.825
PA41,55.67446600000001,164777.2
PA42,56.821884133333334,136561.57534246575
PA43,55.7558144,131275.22
PA44,55.79772090909091,131334.36363636365
PA45,55.819538571428566,139084.85714285713
PA46,55.86117176470588,142321.4705882353
PA47,55.681989333333334,116986.13333333333
PA48,55.73880529411764,124909.82352941176
PA49,55.77984875,124841.375
PA5,55.889386810457516,242890.94240837696
PA6,55.86304882653061,241491.0306122449
PA60,55.87627681818182,154982.5909090909
PA61,56.07121333333333,138612.33333333334
PA62,56.35924,162185.0
PA63,56.38174,170695.0
PA64,56.44651,172608.5
PA65,56.4690825,170637.75
PA66,56.327396666666665,131822.55555555556
PA67,56.31372933333333,138385.2
PA68,56.436373333333336,144732.0
PA69,56.3794325,148345.0
PA7,55.906238823529414,243657.90311418686
PA70,56.364395,151339.5
PA71,56.4806825,154941.25
PA72,56.51793,156156.0
PA73,56.496006666666666,142587.33333333334
PA74,56.53295,140025.0
PA75,56.61403414285714,148111.54285714286
PA76,56.33352428571429,128455.0
PA77,56.49517609756098,99874.14634146342
PA78,56.626405999999996,121293.8
PA8,55.901272622377626,246724.24825174824
PA80,56.79857104166666,109116.72916666667
PA81,57.231357887323945,77441.45070422535
PA82,57.596931,83136.925
PA83,57.7651625,102183.25
PA84,57.869721000000006,121941.2
PA85,57.87812263888889,112263.61111111111
PA86,58.24754971428572,137962.41428571427
PA87,58.20975868644067,143261.75423728814
PA88,57.45022269230769,79578.96153846153
PA9,55.81122302631579,240282.05263157896
PA98,55.86063,248027.0
PE1,52.614266067251464,518741.68941979524
PE10,52.773126625282174,509513.262979684
PE11,52.806659713450294,523854.5444444445
PE12,53.00177516318538,536151.0963934426
PE13,52.6688742228739,544779.6436950146
PE14,52.639454927835054,549030.9515463917
PE15,52.53887187989556,541582.0852915578
PE16,52.45485495934959,539334.6287262873
PE17,52.381001564885494,528261.0327153762
PE18,52.32312848255814,521915.7656976744
PE19,52.25728268812527,518693.9007832898
PE2,53.15466419876367,517093.9610014444
PE20,52.93274897327708,527691.0632911392
PE21,52.974659612558455,532811.5684702739
PE22,53.04775112849162,536914.112849162
PE23,53.17279534065934,539834.2923076923
PE24,53.16460628289474,551718.0361842106
PE25,53.15211302702703,556207.0248648649
PE26,52.452647828054296,528154.6380090498
PE27,52.33075551956815,531256.7840755736
PE28,52.35816967248908,523297.7614628821
PE29,52.36595207783641,524046.1881188119
PE3,52.58627093067426,516806.9373219373
PE30,52.758862776456596,562948.6973840665
PE31,52.87625480961924,572702.2094188377
PE32,52.7292484107946,577189.1169415292
PE33,52.651002544,566671.344
PE34,52.7276017208413,558259.8546845125
PE35,52.827313333333336,569192.0
PE36,53.05378034398034,568462.4137931034
PE37,52.73645642578125,582302.4794520548
PE38,52.67201381112985,561064.4070945946
PE4,52.612147109375,517552.2630208333
PE5,52.57797484848485,512183.4393939394
PE6,52.65501580286168,518108.54451510333
PE7,52.53854760229719,521638.7401292175
PE8,52.527654371980674,505883.95169082127
PE9,52.72510259231349,503057.94641509437
PE99,52.614037142857136,516063.78571428574
PH1,56.41830067010309,309203.4342783505
PH10,56.6050634981685,316824.19413919415
PH11,56.63953394230769,324298.41826923075
PH12,56.575478316831685,329034.396039604
PH13,56.538967661691544,321544.41791044775
PH14,56.45075168831169,326886.02597402595
PH15,56.6110508,281558.0444444445
PH16,56.705943283582094,290043.9104477612
PH17,56.68610066666667,255027.13333333333
PH18,56.775311836734694,284408.8367346939
PH19,56.9344825,262900.125
PH2,56.412070059453036,313110.6240333135
PH20,57.05577875,269835.109375
